hersteller;name;typnr;kw;kraftstoff;anzahl
Opel;Omega-B-Caravan;337;125;b;834
Opel;Omega-B-Caravan;338;155;b;829
Opel;Omega-B-Caravan;339;96;d;225
Opel;Omega-B-Caravan;383;106;b;6558
Opel;Omega-B-Caravan;413;132;b;1081
Opel;Omega-B-Caravan;414;88;d;1611
Opel;Omega-B-Caravan;426;160;b;680
Opel;Omega-B-Caravan;433;110;d;1522
Opel;Sintra;152;104;b;1369
Opel;Sintra;153;148;b;334
Opel;Speedster Turbovauxh;493;147;b;348
Opel;Record-D;250;55;b;113
Opel;Rek;336;33;b;265
Opel;Rekord-C;303;55;b;166
Opel;Rekord-C;304;66;b;118
Opel;Rekord-C;459;49;b;157
Opel;Rekord-C-L;323;55;b;190
Opel;Rekord-C-L;344;66;b;251
Opel;Rekord-D-Coupe;217;71;b;107
Opel;Rekord-D-L;214;61;b;116
Opel;Rekord-D-L;215;71;b;159
Opel;Royal;470;107;b;246
Opel;Signum;AAH;103;b;2001
Opel;Signum;ABC;114;b;1667
Opel;Signum;ABD;129;b;259
Opel;Signum;ABE;88;d;732
Opel;Signum;ABG;110;d;4362
Opel;Signum;ABH;135;d;733
Opel;Signum;ABI;169;b;189
Opel;Signum;ABJ;184;b;320
Opel;Signum;050;90;b;438
Opel;Signum;051;130;d;178
Opel;Signum;052;129;b;204
Opel;Signum;053;114;b;2244
Opel;Signum;054;155;b;221
Opel;Signum;058;88;d;182
Opel;Signum;059;110;d;1925
Opel;Signum;125;169;b;241
Opel;Signum;132;135;d;138
Opel;Signum;485;90;b;715
Opel;Signum;487;114;b;3377
Opel;Signum;488;155;b;671
Opel;Signum;490;92;d;1103
Opel;Signum;492;130;d;175
Opel;Signum;501;129;b;467
Opel;Signum;523;90;b;292
Opel;Signum;524;114;b;1249
Opel;Signum;525;155;b;303
Opel;Signum;527;92;d;244
Opel;Signum;529;130;d;158
Opel;Signum;530;129;b;137
Opel;Signum;532;110;d;400
Opel;Tigra;AGL;51;d;240
Opel;Tigra;AGN;66;b;6631
Opel;Tigra;AGZ;92;b;2755
Opel;Tigra;037;66;b;11720
Opel;Tigra;038;92;b;7226
Opel;Tigra;099;51;d;286
Opel;Tigra-A;933;66;b;3080
Opel;Tigra-A;934;78;b;887
Opel;Vectra;AAD;77;b;542
Opel;Vectra;AAE;77;b;286
Opel;Vectra;AAF;103;b;2762
Opel;Vectra;AAG;103;b;1215
Opel;Vectra;ABN;108;b;195
Opel;Vectra;ABO;114;b;898
Opel;Vectra;ABR;88;d;115
Opel;Vectra;ABT;110;d;214
Opel;Vectra;ABY;90;b;151
Opel;Vectra;ACB;114;b;1451
Opel;Vectra;ACC;129;b;225
Opel;Vectra;ACE;88;d;230
Opel;Vectra;ACG;110;d;1083
Opel;Vectra;ACH;169;b;154
Opel;Vectra;AGY;206;b;192
Opel;Vectra Station Wagon;AAJ;103;b;3330
Opel;Vectra Station Wagon;ACL;129;b;259
Opel;Vectra Station Wagon;ACM;114;b;2087
Opel;Vectra Station Wagon;ACN;88;d;2112
Opel;Vectra Station Wagon;ACO;74;d;245
Opel;Vectra Station Wagon;ACP;110;d;10228
Opel;Vectra Station Wagon;ACQ;135;d;745
Opel;Vectra Station Wagon;ACR;169;b;182
Opel;Vectra Station Wagon;ACS;184;b;160
Opel;Vectra Station Wagon;AFJ;77;b;101
Opel;Vectra Station Wagon;AGA;206;b;341
Opel;Vivaro;AGC;66;d;176
Opel;Vivaro;AGD;66;d;2133
Opel;Vivaro;AGE;84;d;1412
Opel;Vivaro;AGF;84;d;13448
Opel;Vivaro;AGJ;86;b;204
Opel;Vivaro;AGK;107;d;322
Opel;Vivaro;AGM;107;d;3830
Opel;Vivaro;AIF;84;d;178
Opel;Vivaro-B;AAO;92;d;2382
Opel;Vivaro-B;AAP;107;d;2318
Opel;Vivaro-B;AAQ;70;d;534
Opel;Vivaro-B;BDM;103;d;1549
Opel;Vivaro-B;BDN;88;d;930
Opel;Vivaro-B;BDO;85;d;505
Opel;Vivaro-B;BDP;66;d;334
Opel;Vivaro-B;BHG;92;d;5062
Opel;Vivaro-B;BHH;107;d;3508
Opel;Vivaro-B;BHI;70;d;1091
Opel;Vectra;070;74;b;496
Opel;Vectra;071;74;b;147
Opel;Vectra;074;90;b;1194
Opel;Vectra;075;90;b;1150
Opel;Vectra;085;155;b;102
Opel;Vectra;089;129;b;133
Opel;Vectra;091;88;d;108
Opel;Vectra;092;110;d;204
Opel;Vectra;093;110;d;506
Opel;Vectra;094;114;b;939
Opel;Vectra;095;114;b;1776
Opel;Vectra Station Wagon;060;90;b;1722
Opel;Vectra Station Wagon;061;130;d;196
Opel;Vectra Station Wagon;062;129;b;165
Opel;Vectra Station Wagon;063;114;b;2956
Opel;Vectra Station Wagon;064;155;b;152
Opel;Vectra Station Wagon;065;74;d;147
Opel;Vectra Station Wagon;066;92;d;188
Opel;Vectra Station Wagon;068;88;d;1127
Opel;Vectra Station Wagon;069;110;d;4125
Opel;Vectra Station Wagon;128;169;b;124
Opel;Vectra Station Wagon;133;135;d;111
Opel;Vectra-B;172;74;d;152
Opel;Vectra-B;180;92;b;3458
Opel;Vectra-B;181;108;b;682
Opel;Vectra-B;182;125;b;106
Opel;Vectra-B;942;55;b;3182
Opel;Vectra-B;943;74;b;19004
Opel;Vectra-B;945;85;b;10244
Opel;Vectra-B;946;100;b;2903
Opel;Vectra-B;947;125;b;491
Opel;Vectra-B-Caravan;171;74;d;600
Opel;Vectra-B-Caravan;177;92;b;3055
Opel;Vectra-B-Caravan;178;108;b;812
Opel;Vectra-B-Caravan;179;125;b;171
Opel;Vectra-B-Caravan;188;92;d;557
Opel;Vectra-B-Caravan;961;74;b;8618
Opel;Vectra-B-Caravan;962;85;b;5646
Opel;Vectra-B-Caravan;963;100;b;1688
Opel;Vectra-B-Caravan;964;125;b;415
Opel;Vectra-B-Cc;183;92;b;1012
Opel;Vectra-B-Cc;184;108;b;277
Opel;Vectra-B-Cc;948;55;b;579
Opel;Vectra-B-Cc;949;74;b;4402
Opel;Vectra-B-Cc;951;85;b;3913
Opel;Vectra-B-Cc;952;100;b;1333
Opel;Vectra-B-Cc;953;125;b;213
Opel;Vectra-C;027;114;b;659
Opel;Vectra-C;445;90;b;8324
Opel;Vectra-C;447;92;d;1232
Opel;Vectra-C;449;108;b;7945
Opel;Vectra-C;453;74;d;118
Opel;Vectra-C-Cc;026;110;d;154
Opel;Vectra-C-Cc;028;114;b;617
Opel;Vectra-C-Cc;455;90;b;2519
Opel;Vectra-C-Cc;457;92;d;788
Opel;Vectra-C-Cc;459;108;b;3694
Opel;Vectra-C-Cc;460;155;b;1455
Opel;Vectra-C-Cc;502;129;b;312
Opel;Vectra-C-Station Wagon;016;114;b;2562
Opel;Vectra-C-Station Wagon;021;88;d;327
Opel;Vectra-C-Station Wagon;022;110;d;908
Opel;Vectra-C-Stationwagon;013;90;b;1041
Opel;Vectra-C-Stationwagon;014;130;d;299
Opel;Vectra-C-Stationwagon;015;129;b;347
Opel;Vectra-C-Stationwagon;017;155;b;338
Opel;Vectra-C-Stationwagon;018;92;d;1128
Opel;Vectra-C-Stationwagon;020;74;d;131
Opel;Vivaro;429;74;d;591
Opel;Vivaro;430;74;d;2939
Opel;Vivaro;431;60;d;124
Opel;Vivaro;432;60;d;307
Opel;Vivaro;506;99;d;162
Opel;Vivaro;507;99;d;453
Opel;Vivaro Life;513;74;d;397
Opel;Vivaro Life;515;99;d;306
Opel;V8;473;169;b;371
Opel;Zafira;AEL;74;d;1676
Opel;Zafira;AEM;88;d;13075
Opel;Zafira;AEN;110;d;15159
Opel;Zafira;AEO;77;b;6801
Opel;Zafira;AEP;110;b;5770
Opel;Zafira;AEQ;147;b;403
Opel;Zafira;AER;103;b;68999
Opel;Zafira;AES;177;b;640
Opel;Zafira;AFA;69;g;3152
Opel;Zafira;AIJ;85;b;21756
Opel;Zafira;AIK;81;d;8166
Opel;Zafira;AIL;92;d;18150
Opel;Zafira;AIY;110;g;833
Opel;Zafira;ALD;103;g;568
Opel;Zafira;ANT;110;g;1555
Opel;Zafira;AZM;88;b;1628
Opel;Zafira;100;77;b;3233
Opel;Zafira;101;103;b;5085
Opel;Zafira;102;110;b;2871
Opel;Zafira;103;147;b;246
Opel;Zafira;104;74;d;512
Opel;Zafira;105;88;d;2643
Opel;Zafira;106;110;d;2493
Opel;Zafira;107;177;b;200
Opel;Zafira Tourer;AFU;88;b;464
Opel;Zafira Tourer;AFV;88;b;232
Opel;Zafira Tourer;AFW;103;b;1669
Opel;Zafira Tourer;AFX;103;b;3489
Opel;Zafira Tourer;AGA;88;d;889
Opel;Zafira Tourer;AGB;88;d;193
Opel;Zafira Tourer;AGE;147;b;180
Opel;Zafira Tourer;AGF;147;b;193
Opel;Zafira Tourer;AGG;125;b;378
Opel;Zafira Tourer;AGH;125;b;463
Opel;Zafira Tourer;AGI;99;d;440
Opel;Zafira Tourer;AGJ;99;d;197
Opel;Zafira Tourer;AGK;125;d;1164
Opel;Zafira Tourer;AGL;125;d;1289
Opel;Zafira Tourer;AGM;96;d;599
Opel;Zafira Tourer;AGN;96;d;356
Opel;Zafira Tourer;AJH;100;b;597
Opel;Zafira Tourer;AJI;100;b;657
Opel;Zafira Tourer;AJJ;100;d;156
Opel;Zafira Tourer;ASZ;88;b;2128
Opel;Zafira Tourer;ATA;88;b;1248
Opel;Zafira Tourer;ATB;103;b;9477
Opel;Zafira Tourer;ATC;103;b;19871
Opel;Zafira Tourer;ATD;103;g;279
Opel;Zafira Tourer;ATE;103;g;193
Opel;Zafira Tourer;ATJ;110;g;611
Opel;Zafira Tourer;ATK;110;g;560
Opel;Zafira Tourer;ATL;81;d;543
Opel;Zafira Tourer;ATM;81;d;240
Opel;Zafira Tourer;ATN;96;d;3437
Opel;Zafira Tourer;ATO;96;d;4926
Opel;Zafira Tourer;ATP;121;d;3278
Opel;Zafira Tourer;ATQ;121;d;10165
Opel;Zafira Tourer;AUZ;85;b;206
Opel;Zafira Tourer;AXB;143;d;148
Opel;Zafira Tourer;AXC;143;d;591
Opel;Zafira Tourer;AYU;125;b;1059
Opel;Zafira Tourer;AYV;125;b;1465
Opel;Zafira Tourer;AZA;100;d;2314
Opel;Zafira Tourer;AZB;100;d;3462
Opel;Zafira Tourer;BBC;147;b;527
Opel;Zafira Tourer;BBD;147;b;472
Opel;Zafira Tourer;BDR;88;d;1626
Opel;Zafira Tourer;BDS;88;d;637
Opel;Zafira Tourer;BEP;125;d;3822
Opel;Zafira Tourer;BEQ;125;d;7188
Opel;Zafira Tourer;BKK;99;d;396
Opel;Zafira Tourer;BKL;99;d;282
Opel;Zafira-A;373;74;b;23889
Opel;Zafira-A;374;85;b;12107
Opel;Zafira-A;375;60;d;692
Opel;Zafira-A;400;92;b;51805
Opel;Zafira-A;401;74;d;6863
Opel;Zafira-A;402;108;b;10554
Opel;Zafira-A;435;141;b;1154
Opel;Zafira-A;443;92;d;7207
Opel;Zafira-A;479;147;b;1142
Opel;Zafira-A-Cng;442;71;g;2090
Opel;12;207;44;b;113
Opel;1700;359;37;b;125
Opel;1700;360;44;b;106
Opel;2000;816;110;b;126
Peugeot;Ion;AOG;35;e;1242
Peugeot;Bipper;AHP;54;b;626
Peugeot;Bipper;AHQ;50;d;230
Peugeot;Bipper;ANK;54;b;293
Peugeot;Bipper;ANM;55;d;695
Peugeot;Boxer;562;74;d;245
Peugeot;Boxer;565;94;d;202
Peugeot;Expert;AEX;88;d;162
Peugeot;Expert;AEY;88;d;310
Peugeot;Expert;AFL;100;d;291
Peugeot;Expert;AFM;100;d;791
Peugeot;Expert;AMH;88;d;151
Peugeot;Expert;AMM;120;d;1216
Peugeot;Expert;AQB;72;d;242
Peugeot;Expert;AQC;94;d;1121
Peugeot;Expert;893;80;d;278
Peugeot;Expert Traveller;AXB;85;d;402
Peugeot;Expert Traveller;AXC;110;d;2020
Peugeot;Expert Traveller;AXD;130;d;2209
Peugeot;K;142;80;b;2338
Peugeot;K;143;50;d;604
Peugeot;Boxer;AQP;81;d;355
Peugeot;Boxer;AQQ;96;d;617
Peugeot;Boxer;AQR;110;d;276
Peugeot;Boxer;AWK;81;d;377
Peugeot;Boxer;AWL;96;d;857
Peugeot;Boxer;AWM;120;d;211
Peugeot;Partner;896;66;d;498
Peugeot;Partner;AAT;55;d;363
Peugeot;Partner;ACL;80;b;675
Peugeot;Partner;ACM;55;b;665
Peugeot;Partner;ADH;66;d;414
Peugeot;Partner;AHU;66;b;1055
Peugeot;Partner;AHV;80;b;2180
Peugeot;Partner;AHX;55;d;298
Peugeot;Partner;AHY;66;d;704
Peugeot;Partner;AHZ;80;d;3239
Peugeot;Partner;AKK;88;b;688
Peugeot;Partner;ALT;72;b;636
Peugeot;Partner;ALU;88;b;2016
Peugeot;Partner;ALV;88;b;1394
Peugeot;Partner;ALW;55;d;167
Peugeot;Partner;AMB;82;d;2589
Peugeot;Partner;AOL;68;d;2429
Peugeot;Partner;ARZ;84;d;2826
Peugeot;Partner;ASE;72;b;1629
Peugeot;Partner;AVK;73;d;2637
Peugeot;Partner;AVL;73;d;134
Peugeot;Partner;AVM;88;d;3224
Peugeot;Partner;AVN;88;d;161
Peugeot;Partner;AWP;81;b;1974
Peugeot;107;ACR;50;b;48033
Peugeot;107;ACS;40;d;118
Peugeot;107;151;50;b;4481
Peugeot;108;ATW;51;b;9248
Peugeot;108;ATX;60;b;5401
Peugeot;206;114;65;b;5208
Peugeot;206 Sw;115;65;b;1909
Peugeot;307 Cc;110;130;b;1069
Peugeot;Rcz;ALA;120;d;237
Peugeot;Rcz;ALB;115;b;790
Peugeot;Rcz;ALE;147;b;488
Peugeot;Rcz;APA;115;b;1796
Peugeot;Rcz;APB;120;d;1380
Peugeot;Rcz;APC;147;b;1823
Peugeot;Rcz;ATH;199;b;454
Peugeot;1007;AAU;54;b;1880
Peugeot;1007;ABC;65;b;1263
Peugeot;1007;ABD;50;d;291
Peugeot;1007;ABE;80;b;2227
Peugeot;1007;AEP;80;d;345
Peugeot;1007;141;54;b;2377
Peugeot;106;512;44;b;8728
Peugeot;106;690;44;b;905
Peugeot;106;691;55;b;244
Peugeot;106;693;33;b;2661
Peugeot;106;698;44;b;299
Peugeot;106;700;33;b;348
Peugeot;106;781;33;b;4511
Peugeot;106;782;44;b;5248
Peugeot;106;783;55;b;1204
Peugeot;106;784;65;b;400
Peugeot;106;786;87;b;121
Peugeot;106;787;40;d;135
Peugeot;106;821;37;b;490
Peugeot;106;881;42;d;100
Peugeot;108;AZQ;53;b;2830
Peugeot;2 Nf2;865;65;b;1923
Peugeot;2008;ASQ;88;b;6881
Peugeot;2008;ASS;84;d;3088
Peugeot;2008;AST;68;d;3729
Peugeot;2008;ASU;60;b;10180
Peugeot;2008;AUH;88;d;5260
Peugeot;2008;AVQ;81;b;21146
Peugeot;2008;AVR;96;b;6525
Peugeot;2008;AVT;73;d;1993
Peugeot;2008;AZK;61;b;850
Peugeot;2008;AZL;88;d;371
Peugeot;2008;AZP;75;d;149
Peugeot;205 Automatik;664;65;b;178
Peugeot;205 Cj;634;44;b;579
Peugeot;206;AAA;55;b;15642
Peugeot;206;AAB;55;b;1655
Peugeot;206;AAR;50;d;1946
Peugeot;206;AAS;50;d;226
Peugeot;206;ABA;80;b;431
Peugeot;206;ABB;80;b;7848
Peugeot;206;ABN;80;b;1054
Peugeot;206;ABQ;100;b;427
Peugeot;206;ABZ;65;b;409
Peugeot;206;ACA;65;b;185
Peugeot;206;ACG;80;d;758
Peugeot;206;134;80;d;1266
Peugeot;206;135;80;d;879
Peugeot;206;150;80;d;1363
Peugeot;206;514;44;b;26651
Peugeot;206;527;55;b;26717
Peugeot;206;528;80;b;5580
Peugeot;206;529;80;b;49825
Peugeot;206;530;100;b;669
Peugeot;206;531;100;b;12463
Peugeot;206;555;50;d;1406
Peugeot;206;574;66;d;466
Peugeot;206;575;44;b;384
Peugeot;206;576;55;b;5797
Peugeot;206;577;80;b;2708
Peugeot;206;578;100;b;192
Peugeot;206;579;50;d;520
Peugeot;206;586;130;b;429
Peugeot;206;588;50;d;521
Peugeot;206;589;50;d;216
Peugeot;206;861;44;b;7137
Peugeot;206;864;55;b;12064
Peugeot;206;879;99;b;517
Peugeot;206;880;66;d;1738
Peugeot;206;885;51;d;100
Peugeot;206+;AIZ;44;b;13236
Peugeot;206+;AJA;55;b;11808
Peugeot;206+;AJB;50;d;2073
Peugeot;206+;AMO;54;b;441
Peugeot;206+;AOV;44;b;4626
Peugeot;206+;AOX;50;d;1670
Peugeot;206+;AOY;54;b;6890
Peugeot;207;ACB;50;d;878
Peugeot;207;ACC;66;d;3180
Peugeot;207;ACD;80;d;4068
Peugeot;207;ACE;65;b;11465
Peugeot;207;ACF;80;b;2261
Peugeot;207;ACK;110;b;898
Peugeot;207;ADQ;88;b;6360
Peugeot;207;ADR;54;b;28490
Peugeot;207;AED;110;b;4199
Peugeot;207;AEE;88;b;44121
Peugeot;207;AEF;80;d;2777
Peugeot;207;AEZ;128;b;421
Peugeot;207;AFR;54;b;3353
Peugeot;207;AFS;70;b;29096
Peugeot;207;AFT;70;b;14521
Peugeot;207;AFU;88;b;7863
Peugeot;207;AFV;128;b;139
Peugeot;207;AFW;66;d;1973
Peugeot;207;AFX;80;d;2798
Peugeot;207;AJL;54;b;3519
Peugeot;207;AJM;70;b;925
Peugeot;207;AJN;88;b;1953
Peugeot;207;AKH;68;d;1727
Peugeot;207;AKI;82;d;540
Peugeot;207;AKJ;82;d;2055
Peugeot;207;AKP;82;d;1023
Peugeot;207;AKU;115;b;391
Peugeot;207;AKV;115;b;1914
Peugeot;207;AKW;68;d;1653
Peugeot;208;ARE;88;b;3818
Peugeot;208;ARF;70;b;5244
Peugeot;208;ARG;50;d;1680
Peugeot;208;ARH;68;d;4067
Peugeot;208;ARN;60;b;40276
Peugeot;208;ARS;84;d;1297
Peugeot;208;ARX;115;b;331
Peugeot;208;ARY;50;b;8774
Peugeot;208;ASP;147;b;1281
Peugeot;208;AUJ;88;d;905
Peugeot;208;AUK;81;b;5294
Peugeot;208;AUX;153;b;922
Peugeot;208;AVP;73;d;2487
Peugeot;208;AYA;50;b;1771
Peugeot;208;AYX;61;b;5928
Peugeot;3008;AIV;88;b;1034
Peugeot;3008;AIX;80;d;500
Peugeot;3008;AJH;110;d;1479
Peugeot;3008;AJX;115;b;760
Peugeot;3008;AKM;120;d;281
Peugeot;3008;ANQ;88;b;1032
Peugeot;3008;ANS;115;b;1572
Peugeot;3008;ANU;82;d;1357
Peugeot;3008;ANV;110;d;2723
Peugeot;3008;ANW;120;d;1249
Peugeot;3008;APJ;120;h;778
Peugeot;3008;ASJ;84;d;912
Peugeot;3008;AUF;88;d;595
Peugeot;3008;AUQ;121;b;110
Peugeot;3008;AVV;110;h;277
Peugeot;3008;AVX;96;b;145
Peugeot;3008;AYC;96;b;5432
Peugeot;3008;AYD;121;b;3827
Peugeot;3008;AYF;88;d;1477
Peugeot;3008;AYH;110;d;2057
Peugeot;3008;AYI;133;d;1852
Peugeot;3008;AZE;130;d;2372
Peugeot;3008;AZI;96;d;1409
Peugeot;3008;AZT;133;b;189
Peugeot;306;519;55;b;163
Peugeot;306;520;55;b;144
Peugeot;306;522;72;b;291
Peugeot;306;523;72;b;553
Peugeot;306;524;72;b;574
Peugeot;306;719;55;b;185
Peugeot;306;721;65;b;100
Peugeot;306;727;44;b;158
Peugeot;306;728;55;b;1921
Peugeot;306;729;74;b;444
Peugeot;306;730;65;b;1126
Peugeot;306;748;55;b;363
Peugeot;306;750;65;b;217
Peugeot;306;817;55;b;1837
Peugeot;306;818;55;b;287
Peugeot;306;820;55;b;867
Peugeot;306;829;81;b;559
Peugeot;306;831;81;b;693
Peugeot;306;832;81;b;471
Peugeot;306;833;74;b;252
Peugeot;306;835;74;b;126
Peugeot;306;836;74;b;135
Peugeot;306;837;65;b;1719
Peugeot;306;838;65;b;399
Peugeot;306;839;65;b;1692
Peugeot;306;840;65;b;2672
Peugeot;306;846;97;b;889
Peugeot;306;882;66;d;211
Peugeot;306;884;66;d;591
Peugeot;306 Cabrio;737;74;b;1021
Peugeot;306 Cabrio;738;89;b;545
Peugeot;306 Cabrio;789;65;b;206
Peugeot;307;AAW;130;b;243
Peugeot;307;ABV;100;d;332
Peugeot;307;ABW;100;d;1056
Peugeot;307;ABX;100;d;436
Peugeot;307;ABY;100;d;1609
Peugeot;307;ADT;66;d;128
Peugeot;307;ADX;80;b;2093
Peugeot;307;ADY;80;b;1226
Peugeot;307;AER;103;b;366
Peugeot;307;AET;103;b;203
Peugeot;307;AEU;103;b;1450
Peugeot;307;AGJ;80;d;127
Peugeot;307;AGK;80;d;308
Peugeot;307;AGL;80;d;556
Peugeot;307;AGV;80;b;120
Peugeot;307;AGW;80;b;509
Peugeot;307;106;100;b;9917
Peugeot;307;107;80;b;2432
Peugeot;307;116;65;b;2525
Peugeot;307;117;65;b;712
Peugeot;307;118;100;d;834
Peugeot;307;119;100;d;3209
Peugeot;307;128;80;d;1958
Peugeot;307;129;80;d;5042
Peugeot;307;147;103;b;674
Peugeot;307;148;103;b;1498
Peugeot;307;149;103;b;3637
Peugeot;307;165;100;d;589
Peugeot;307;542;80;b;17998
Peugeot;307;543;100;b;2001
Peugeot;307;544;66;d;389
Peugeot;307;546;55;b;1114
Peugeot;307;547;79;d;1338
Peugeot;307;548;50;d;132
Peugeot;307;567;79;d;2517
Peugeot;307;568;66;d;404
Peugeot;307;569;80;b;12385
Peugeot;307;570;100;b;4230
Peugeot;308;AGD;100;d;774
Peugeot;308;AGE;80;d;1492
Peugeot;308;AGF;88;b;4361
Peugeot;308;AGG;110;b;966
Peugeot;308;AGY;70;b;1322
Peugeot;308;AGZ;66;d;305
Peugeot;308;AHH;88;b;8631
Peugeot;308;AHI;110;b;1394
Peugeot;308;AHJ;128;b;137
Peugeot;308;AHK;80;d;3663
Peugeot;308;AHL;100;d;1261
Peugeot;308;AHM;103;b;223
Peugeot;308;AHN;103;b;350
Peugeot;308;AHO;128;b;102
Peugeot;308;AIA;88;b;642
Peugeot;308;AID;80;d;763
Peugeot;308;AIF;70;b;279
Peugeot;308;AIH;66;d;206
Peugeot;308;AJC;103;d;2023
Peugeot;308;AJF;103;d;1546
Peugeot;308;AJR;88;b;1764
Peugeot;308;AJS;82;d;304
Peugeot;308;AJU;70;b;1058
Peugeot;308;AJY;115;b;2866
Peugeot;308;AKN;120;d;353
Peugeot;308;AKO;120;d;859
Peugeot;308;AKR;72;b;981
Peugeot;308;AKX;147;b;170
Peugeot;308;AKY;68;d;447
Peugeot;308;AKZ;82;d;1977
Peugeot;308;ALD;115;b;1215
Peugeot;308;AMV;147;b;179
Peugeot;308;AOZ;110;d;742
Peugeot;308;APK;88;b;1427
Peugeot;308;APL;88;b;425
Peugeot;308;APO;115;b;404
Peugeot;308;APP;115;b;2203
Peugeot;308;APQ;72;b;142
Peugeot;308;APR;68;d;207
Peugeot;308;APS;82;d;5998
Peugeot;308;APU;110;d;1024
Peugeot;308;APV;120;d;139
Peugeot;308;APW;120;d;1536
Peugeot;308;ASY;84;d;1231
Peugeot;308;ATA;92;b;1384
Peugeot;308;ATB;115;b;384
Peugeot;308;ATC;68;d;293
Peugeot;308;ATD;85;d;1517
Peugeot;308;ATE;60;b;655
Peugeot;308;ATI;96;b;5019
Peugeot;308;ATK;88;d;1912
Peugeot;308;ATL;110;d;1014
Peugeot;308;ATM;96;b;7724
Peugeot;308;ATQ;73;d;350
Peugeot;308;ATR;85;d;1024
Peugeot;308;ATS;88;d;8281
Peugeot;308;ATT;110;d;5224
Peugeot;308;ATU;81;b;994
Peugeot;308;ATV;81;b;1118
Peugeot;308;AUT;151;b;382
Peugeot;308;AUU;151;b;363
Peugeot;308;AUV;133;d;489
Peugeot;308;AUW;133;d;1757
Peugeot;308;AVY;110;h;246
Peugeot;308;AVZ;110;h;806
Peugeot;308;AWH;200;b;811
Peugeot;308;AYV;96;d;2328
Peugeot;308;AYW;96;d;745
Peugeot;308;AZB;130;d;298
Peugeot;308;AZC;130;d;814
Peugeot;308;AZG;165;b;164
Peugeot;308;AZH;165;b;256
Peugeot;4007;AFY;115;d;1010
Peugeot;4007;AFZ;115;d;1853
Peugeot;4007;AMX;115;d;782
Peugeot;4008;ARL;110;d;1209
Peugeot;4008;ASD;84;d;236
Peugeot;406;515;100;b;327
Peugeot;406;516;100;b;523
Peugeot;406;517;100;b;231
Peugeot;406;525;85;b;305
Peugeot;406;526;85;b;446
Peugeot;406;537;98;d;299
Peugeot;406;538;98;d;217
Peugeot;406;552;79;d;274
Peugeot;406;571;116;b;264
Peugeot;406;769;65;b;129
Peugeot;406;770;97;b;566
Peugeot;406;771;81;b;1396
Peugeot;406;801;81;b;1106
Peugeot;406;806;97;b;476
Peugeot;406;808;140;b;117
Peugeot;406;819;97;b;465
Peugeot;406;842;140;b;383
Peugeot;406;856;66;b;220
Peugeot;406;857;66;b;128
Peugeot;406;873;80;d;228
Peugeot;406;874;80;d;672
Peugeot;406;887;66;d;137
Peugeot;406;888;99;b;492
Peugeot;406;889;99;b;638
Peugeot;406;890;99;b;219
Peugeot;406;895;116;b;142
Peugeot;406;898;152;b;151
Peugeot;406;899;152;b;387
Peugeot;407;AAV;100;d;716
Peugeot;407;AAX;100;d;2138
Peugeot;407;AAY;103;b;898
Peugeot;407;AAZ;103;b;995
Peugeot;407;ACT;155;b;200
Peugeot;407;ACU;150;d;609
Peugeot;407;ACV;125;d;303
Peugeot;407;ACW;125;d;1157
Peugeot;407;ADF;150;d;106
Peugeot;407;ADG;150;d;361
Peugeot;407;ADN;120;b;106
Peugeot;407;ADO;120;b;377
Peugeot;407;AEG;92;b;182
Peugeot;407;AEH;92;b;130
Peugeot;407;AEN;80;d;137
Peugeot;407;AEO;80;d;323
Peugeot;407;AII;103;d;318
Peugeot;407;AIJ;103;d;995
Peugeot;407;AJK;177;d;106
Peugeot;407;AKB;120;d;104
Peugeot;407;120;116;b;482
Peugeot;407;121;116;b;464
Peugeot;407;122;155;b;132
Peugeot;407;123;155;b;226
Peugeot;407;124;100;d;1322
Peugeot;407;125;100;d;3622
Peugeot;407;126;100;b;865
Peugeot;407;127;100;b;1222
Peugeot;407;130;80;d;198
Peugeot;407;131;80;d;123
Peugeot;407;132;85;b;204
Peugeot;407;133;85;b;277
Peugeot;407;163;150;d;137
Peugeot;407;912;120;b;105
Peugeot;407;913;120;b;163
Peugeot;407;914;120;b;200
Peugeot;5008;AKD;88;b;676
Peugeot;5008;AKE;115;b;1077
Peugeot;5008;AKF;80;d;497
Peugeot;5008;AKG;110;d;1575
Peugeot;5008;AKQ;120;d;168
Peugeot;5008;AOA;88;b;519
Peugeot;5008;AOB;115;b;1395
Peugeot;5008;AOD;110;d;4733
Peugeot;5008;AOE;120;d;1335
Peugeot;5008;AOF;82;d;1286
Peugeot;5008;ASL;84;d;1257
Peugeot;5008;AUD;88;d;678
Peugeot;5008;AWD;110;h;444
Peugeot;5008;AYJ;96;b;1333
Peugeot;5008;AYK;121;b;1509
Peugeot;5008;AYM;88;d;788
Peugeot;5008;AYO;110;d;1276
Peugeot;5008;AYP;133;d;689
Peugeot;5008;AZF;130;d;1424
Peugeot;5008;AZJ;96;d;619
Peugeot;5008;AZU;133;b;107
Peugeot;508;ANA;115;b;734
Peugeot;508;ANB;115;b;1107
Peugeot;508;ANC;82;d;125
Peugeot;508;AND;82;d;279
Peugeot;508;ANG;103;d;761
Peugeot;508;ANH;103;d;3024
Peugeot;508;ANI;150;d;520
Peugeot;508;ANJ;150;d;2077
Peugeot;508;AOJ;120;d;867
Peugeot;508;AOK;120;d;4437
Peugeot;508;AQZ;120;h;112
Peugeot;508;ARA;120;h;764
